"N_subj","N_obs","cell_1","cell_2","alpha","beta","run","grand_mean","model_effect","model_se","singular","conv_error","BF","BF_cat"
40,20,0,0.4,0.2,0.4,17,0.114208548605454,0.351464787108675,0.221022066820444,"N","N",1.78115909880927,5
40,20,0,0.4,0.2,0.4,18,0.12058079892239,0.218912286750493,0.199686345543199,"N","N",1.43554326875702,5
40,20,0,0.4,0.2,0.4,19,0.0372945671812522,0.340420663830216,0.167562894322312,"N","N",1.44206699841231,5
40,20,0,0.4,0.2,0.4,20,0.265649853696586,0.469137814680294,0.221124218815527,"N","N",4.59347893995061,6
40,20,0,0.5,0.25,0.5,1,0.190557657518706,0.577650607656791,0.22601670954887,"N","N",5.65357960840597,6
40,20,0,0.5,0.25,0.5,2,0.143676143510973,0.560287578340178,0.173606304371948,"N","N",12.5675162869194,7
40,20,0,0.5,0.25,0.5,3,0.216938247203275,0.410784636689916,0.181069965860864,"N","N",5.61156503269164,6
40,20,0,0.5,0.25,0.5,4,0.189919370960107,0.602736304043635,0.204231460707406,"N","N",10.7706650505376,7
40,20,0,0.5,0.25,0.5,5,0.112843603312661,0.141218297771333,0.243819630879582,"N","N",1.11466612238905,5
40,20,0,0.5,0.25,0.5,6,0.242849051046062,0.505045930571245,0.208056507789022,"N","N",6.87256870613319,6
40,20,0,0.5,0.25,0.5,7,0.206057977259398,0.329590767193893,0.196490078986674,"N","N",2.55648576584835,5
40,20,0,0.5,0.25,0.5,8,0.110402656205958,0.310891763130669,0.223737265745881,"N","N",1.58204046059453,5
40,20,0,0.5,0.25,0.5,9,0.250153590257584,0.501802966084985,0.215064448876813,"N","N",5.98741664500362,6
40,20,0,0.5,0.25,0.5,10,0.291945990608076,0.625031078412847,0.183882741030495,"N","N",66.6730025560252,8
40,20,0,0.5,0.25,0.5,11,0.336648208023999,0.486799258655186,0.147768471016178,"Y","N",75.8040518985657,8
40,20,0,0.5,0.25,0.5,12,0.369169597712087,0.249196567388241,0.251642980925174,"N","N",1.24862158642372,5
40,20,0,0.5,0.25,0.5,13,0.203071426921328,0.605050678998711,0.207227601816261,"N","N",11.3107787877101,7
40,20,0,0.5,0.25,0.5,14,0.10324783442948,0.612048356135421,0.198759487965451,"Y","N",4.48918918064869,6
40,20,0,0.5,0.25,0.5,15,0.164065775834377,0.699440585544956,0.190288457285438,"N","N",26.7243373797074,7
40,20,0,0.5,0.25,0.5,16,0.24958034748576,0.396935650698681,0.200303399563614,"Y","N",3.87418887065914,6
40,20,0,0.5,0.25,0.5,17,0.224823130335092,0.926490563543821,0.234548295023193,"N","N",60.4529550761941,8
40,20,0,0.5,0.25,0.5,18,0.111970304482063,0.391215376955907,0.206345645998252,"N","N",2.15938873035071,5
40,20,0,0.5,0.25,0.5,19,0.140899275363757,0.43233610668952,0.242554502660342,"N","N",2.10131944548896,5
40,20,0,0.5,0.25,0.5,20,0.24252482904709,1.14665487947191,0.235753390239441,"N","N",611.24996258474,9
40,20,0,0.6,0.3,0.6,1,0.230566285712503,0.634183043034397,0.218315681737219,"N","N",12.4752120530712,7
40,20,0,0.6,0.3,0.6,2,0.219346201608598,0.459929926255546,0.180310067247506,"Y","N",8.64930708215902,6
40,20,0,0.6,0.3,0.6,3,0.537233520984993,0.689086078183859,0.226307890234312,"N","N",39.6295093269501,8
40,20,0,0.6,0.3,0.6,4,0.259956205226261,0.497601995437128,0.172105269495252,"N","N",20.0630821201719,7
40,20,0,0.6,0.3,0.6,5,0.303155330155467,0.586060327401956,0.225071998605328,"N","N",10.3917933913689,7
40,20,0,0.6,0.3,0.6,6,0.337622267831345,0.669304920722643,0.172671093433635,"N","N",351.770077191757,9
40,20,0,0.6,0.3,0.6,7,0.278864576460552,0.93580042494301,0.159337041069007,"N","N",440653.258535781,9
40,20,0,0.6,0.3,0.6,8,0.293547282584869,0.586991641628436,0.234198621351895,"N","N",8.30360092034982,6
40,20,0,0.6,0.3,0.6,9,0.301490111153973,0.795214223157299,0.205714797940029,"N","N",184.762331889659,9
40,20,0,0.6,0.3,0.6,10,0.245233337213947,0.471259529331322,0.18504474823785,"N","N",9.29568155674315,6
40,20,0,0.6,0.3,0.6,11,0.346228221029084,0.813676514490765,0.227225027065635,"Y","N",97.0136010169827,8
40,20,0,0.6,0.3,0.6,12,0.281922962492367,0.523288440333477,0.187942425525697,"N","N",16.041362780304,7
40,20,0,0.6,0.3,0.6,13,0.374795759409737,0.754811413099715,0.251733493052228,"N","N",24.5894546863918,7
40,20,0,0.6,0.3,0.6,14,0.47448990762102,1.20271006728472,0.281844009889596,"N","N",856.872865305187,9
40,20,0,0.6,0.3,0.6,15,0.381981582329251,0.442686294016974,0.213183083910605,"N","N",4.87636931722311,6
40,20,0,0.6,0.3,0.6,16,0.230547323095694,0.863395968831781,0.270984781686085,"N","N",12.5615399552819,7
40,20,0,0.6,0.3,0.6,17,0.355207030016484,0.790881428377044,0.197207197070425,"N","N",454.455779349383,9
40,20,0,0.6,0.3,0.6,18,0.244592906544915,0.465575022691314,0.200375435924358,"N","N",6.1338262896661,6
40,20,0,0.6,0.3,0.6,19,0.250508939935581,0.628506607598846,0.265123461513397,"N","N",5.19645056525384,6
40,20,0,0.6,0.3,0.6,20,0.331580824624139,0.836222214205263,0.202255353187692,"N","N",529.384255012353,9
40,20,0,0.7,0.35,0.7,1,0.238976536128481,0.343902213565468,0.194859420968418,"N","N",2.94095925990036,5
40,20,0,0.7,0.35,0.7,2,0.269178479569168,0.751380778295976,0.186635981583832,"N","N",270.736726773815,9
40,20,0,0.7,0.35,0.7,3,0.360702710215219,0.700454880314291,0.185359448950529,"N","N",258.855517234816,9
40,20,0,0.7,0.35,0.7,4,0.469815370869052,0.694511086125409,0.218396262839669,"N","N",53.9021759899571,8
40,20,0,0.7,0.35,0.7,5,0.610532859531122,1.09900751390867,0.212047381071989,"Y","N",105434.266997106,9
40,20,0,0.7,0.35,0.7,6,0.601240899430131,0.391538507317682,0.171919196748423,"Y","N",5.94905953301038,6
40,20,0,0.7,0.35,0.7,7,0.528845846183532,0.438427694272349,0.236943553750151,"N","N",3.25164107619143,6
40,20,0,0.7,0.35,0.7,8,0.291307074558043,0.644886350292984,0.193367385038013,"N","N",52.2704124987527,8
40,20,0,0.7,0.35,0.7,9,0.348660048106046,0.653680157397061,0.240796965085814,"Y","N",13.6229899381147,7
40,20,0,0.7,0.35,0.7,10,0.0810178901748025,0.706498911751219,0.241616702199501,"N","N",2.40334404096349,5
40,20,0,0.7,0.35,0.7,11,0.450762262505472,0.657703278955201,0.162258294434248,"Y","N",973.807188644432,9
40,20,0,0.7,0.35,0.7,12,0.358259213735391,0.550075163072114,0.202271360319963,"N","N",16.0594377780548,7
40,20,0,0.7,0.35,0.7,13,0.284784803429598,0.637507744264769,0.227032613497516,"N","N",13.6671343017396,7
40,20,0,0.7,0.35,0.7,14,0.334219851240722,0.860234422236599,0.184937104697312,"N","N",3820.32952769486,9
40,20,0,0.7,0.35,0.7,15,0.316342334624826,0.876599398542228,0.213642799080829,"N","N",361.924901580637,9
40,20,0,0.7,0.35,0.7,16,0.445359184104673,0.621379276985593,0.211171441840632,"N","N",29.2028384120611,7
40,20,0,0.7,0.35,0.7,17,0.226015605930517,0.710641695290801,0.182110267785294,"N","N",127.028737602385,9
40,20,0,0.7,0.35,0.7,18,0.216252355383658,0.669946119223403,0.234340555308278,"N","N",9.39126782430612,6
40,20,0,0.7,0.35,0.7,19,0.14035145687297,0.665406974983549,0.213198659733455,"N","N",6.98248060663441,6
40,20,0,0.7,0.35,0.7,20,0.272905913811759,1.14114206551001,0.205841751213348,"N","N",21558.1882905249,9
40,20,0,0.8,0.4,0.8,1,0.329792314833983,0.700796129385934,0.167580959139353,"N","N",942.648109729558,9
40,20,0,0.8,0.4,0.8,2,0.345765226979161,0.757138361469342,0.209351417545919,"N","N",123.690582952182,9
40,20,0,0.8,0.4,0.8,3,0.465331951128325,0.8833370292543,0.237549807281344,"N","N",218.545843900463,9
40,20,0,0.8,0.4,0.8,4,0.604541794940737,0.652982834387394,0.215904473137591,"N","N",38.8379872634259,8
40,20,0,0.8,0.4,0.8,5,0.315696181546277,0.956215784104508,0.16923745228319,"N","N",229634.973599817,9
40,20,0,0.8,0.4,0.8,6,0.434315018478134,0.81602032983149,0.244518459828652,"N","N",67.0606658486403,8
40,20,0,0.8,0.4,0.8,7,0.255788928022812,0.807778829581503,0.195169185552731,"N","N",271.57688473808,9
40,20,0,0.8,0.4,0.8,8,0.393911504225725,0.660670705333975,0.188569932592233,"N","N",126.954386600095,9
40,20,0,0.8,0.4,0.8,9,0.437066279646242,0.589918902857731,0.22695144776502,"N","N",13.0240657205267,7
40,20,0,0.8,0.4,0.8,10,0.292049746523739,0.334640239834086,0.190322495896753,"N","N",3.00017157143318,6
40,20,0,0.8,0.4,0.8,11,0.496242869740536,0.824915783010644,0.202965953792925,"N","N",893.678570462475,9
40,20,0,0.8,0.4,0.8,12,0.518000796866705,1.16661161850001,0.217200441508107,"N","N",164828.257196016,9
40,20,0,0.8,0.4,0.8,13,0.296678510893995,0.309993847467837,0.249648498200144,"N","N",1.67503355689088,5
40,20,0,0.8,0.4,0.8,14,0.596173425579747,0.706422981485111,0.252987803588023,"N","N",21.1915770575242,7
40,20,0,0.8,0.4,0.8,15,0.287383282523266,0.871074038292406,0.201929329151023,"N","N",581.931245096801,9
40,20,0,0.8,0.4,0.8,16,0.316060372205625,0.816440199356753,0.185407913663497,"N","N",1370.52036351761,9
40,20,0,0.8,0.4,0.8,17,0.390117349978131,0.886180378207665,0.223177735173676,"N","N",376.2908398652,9
40,20,0,0.8,0.4,0.8,18,0.434394613132115,0.69544529716201,0.185771994090828,"N","N",293.280199657133,9
40,20,0,0.8,0.4,0.8,19,0.426876286221762,0.707515130788421,0.207098046800378,"N","N",98.3857281595871,8
40,20,0,0.8,0.4,0.8,20,0.328486930610496,0.595038340201882,0.179474454163876,"N","N",65.8180965146822,8
40,20,0,0.9,0.45,0.9,1,0.403513023391093,1.06523505389578,0.21437315179806,"N","N",14280.2520786377,9
40,20,0,0.9,0.45,0.9,2,0.380703329587459,1.30669619425271,0.218231738408247,"N","N",718605.883581819,9
40,20,0,0.9,0.45,0.9,3,0.588215025601412,0.737961160619257,0.194342440826894,"N","N",418.059677627257,9
40,20,0,0.9,0.45,0.9,4,0.530776599669082,1.24871533619196,0.236870696094624,"N","N",88010.8444198453,9
40,20,0,0.9,0.45,0.9,5,0.762054927802629,1.48400080154424,0.246989361595997,"Y","N",7639593.4867438,9
40,20,0,0.9,0.45,0.9,6,0.426446483102658,0.494923314650011,0.208503665175497,"N","N",8.40855650006399,6
40,20,0,0.9,0.45,0.9,7,0.447147739983918,1.10499419583759,0.206445669458272,"N","N",112334.299765064,9
40,20,0,0.9,0.45,0.9,8,0.495855014630362,1.20481343241192,0.234398089439035,"N","N",41700.4616964586,9
40,20,0,0.9,0.45,0.9,9,0.304715403706147,0.691934811897507,0.218684974797585,"N","N",31.5200687708277,8
40,20,0,0.9,0.45,0.9,10,0.457925296580517,0.98005392163749,0.200015856421631,"N","N",19161.1154702496,9
40,20,0,0.9,0.45,0.9,11,0.601368360795474,0.854520751014543,0.23148107611062,"N","N",270.837478139067,9
40,20,0,0.9,0.45,0.9,12,0.385007982730502,0.85157517709352,0.179794832734838,"N","N",8463.23239488226,9
40,20,0,0.9,0.45,0.9,13,0.532376551333615,0.504861657254128,0.208740136480426,"Y","N",9.08362311406098,6
40,20,0,0.9,0.45,0.9,14,0.565947463924645,1.03147429087134,0.175502265939317,"Y","N",4115986.98597369,9
40,20,0,0.9,0.45,0.9,15,0.589349796767615,1.09623999731393,0.243940955467474,"N","N",4232.33388977636,9
40,20,0,0.9,0.45,0.9,16,0.279258696775235,0.830796392694207,0.200200579547955,"N","N",344.483386517716,9
40,20,0,0.9,0.45,0.9,17,0.443608924762955,0.825275474871592,0.182126062817554,"Y","N",4957.56156437201,9
40,20,0,0.9,0.45,0.9,18,0.430321450337713,1.19053929894189,0.249785399245566,"N","N",4924.44284385543,9
40,20,0,0.9,0.45,0.9,19,0.41830966023539,0.750173833828055,0.182171255633567,"N","N",992.349257129325,9
40,20,0,0.9,0.45,0.9,20,0.470946091866304,1.42035871539299,0.226921449191063,"N","N",6952946.22737857,9
40,20,0,1,0.5,1,1,0.43060628974507,0.511109091521978,0.197438933861986,"N","N",13.1849873764567,7
40,20,0,1,0.5,1,2,0.484162596506608,1.14037821430646,0.239420451303093,"N","N",8072.11205535723,9
40,20,0,1,0.5,1,3,0.567960269960782,1.11597616575654,0.211699356771156,"N","N",138516.884729265,9
40,20,0,1,0.5,1,4,0.607757616420223,1.19454620058173,0.221517509823822,"N","N",257370.584921493,9
40,20,0,1,0.5,1,5,0.438035101213836,1.04678607834895,0.237914988346886,"N","N",1678.70469863282,9
40,20,0,1,0.5,1,6,0.358044210928381,1.03960641941337,0.246185273857283,"N","N",483.392609967943,9
40,20,0,1,0.5,1,7,0.476547753552072,0.910842343260837,0.198834057839887,"N","N",5868.93374080636,9
40,20,0,1,0.5,1,8,0.506157665642267,1.13603173774553,0.212690186298968,"N","N",142429.001876383,9
40,20,0,1,0.5,1,9,0.580288833904645,0.918792328215435,0.217698192299799,"N","N",1730.6907790781,9
40,20,0,1,0.5,1,10,0.4390404830045,0.917485763771517,0.184667900977434,"N","N",27733.1293622109,9
40,20,0,1,0.5,1,11,0.443234118873751,0.975645675610224,0.214206702952933,"N","N",3911.55269714486,9
40,20,0,1,0.5,1,12,0.707655881273676,1.65338116472223,0.241231784128538,"N","N",890015201.29184,9
40,20,0,1,0.5,1,13,0.548526462517659,1.09845713427541,0.180737722595537,"N","N",10782852.4027906,9
40,20,0,1,0.5,1,14,0.442325488097515,1.06607855640678,0.196382857390059,"N","N",179459.947531436,9
40,20,0,1,0.5,1,15,0.372330743929364,1.12488606845442,0.211667313391004,"N","N",42731.214359729,9
40,20,0,1,0.5,1,16,0.660281627043764,1.17230240912803,0.222491024132594,"N","N",165924.923308908,9
40,20,0,1,0.5,1,17,0.524883164167086,0.986156517380922,0.229697852283057,"N","N",1829.72230842934,9
40,20,0,1,0.5,1,18,0.603955864953065,1.12415296042916,0.202059932544167,"Y","N",701765.001056763,9
40,20,0,1,0.5,1,19,0.585921727851586,1.01902585626471,0.189402127280357,"N","N",301418.159449505,9
40,20,0,1,0.5,1,20,0.564920133325153,1.31708124527114,0.204835882727435,"N","N",58522703.1377146,9
40,20,0,1.1,0.55,1.1,1,0.411596307773385,1.04376535863533,0.15228381649639,"Y","N",653379008.65659,9
40,20,0,1.1,0.55,1.1,2,0.451804012140383,1.06423575672846,0.193801108300311,"Y","N",266946.257889903,9
40,20,0,1.1,0.55,1.1,3,0.417607267043896,1.20738402756949,0.222118889866602,"N","N",94383.2741821908,9
40,20,0,1.1,0.55,1.1,4,0.520762239138049,1.21542297702153,0.191579362716162,"N","N",34530292.4140835,9
40,20,0,1.1,0.55,1.1,5,0.636084016638459,1.22103231534751,0.227181417073142,"N","N",245546.052639893,9
40,20,0,1.1,0.55,1.1,6,0.748304098962774,1.43065553602236,0.241573886803641,"N","N",4839021.94515799,9
40,20,0,1.1,0.55,1.1,7,0.533411202708775,0.943958234527831,0.179257843091143,"N","N",164258.526560914,9
40,20,0,1.1,0.55,1.1,8,0.517151356615596,1.44447958905995,0.211295988744667,"N","N",376892419.449757,9
40,20,0,1.1,0.55,1.1,9,0.437715491128528,1.32837266417454,0.215312341532977,"N","N",3980757.01020679,9
40,20,0,1.1,0.55,1.1,10,0.449788303504639,1.26366198617124,0.210683542678487,"N","N",2157808.23012132,9
40,20,0,1.1,0.55,1.1,11,0.548108272084927,0.798576260778668,0.203639497030452,"N","N",599.901754803576,9
40,20,0,1.1,0.55,1.1,12,0.595205446690739,1.08723609698492,0.186902007909116,"Y","N",2919149.06087143,9
40,20,0,1.1,0.55,1.1,13,0.689381760963063,1.09416635830018,0.230936753727079,"N","N",15304.8808666751,9
40,20,0,1.1,0.55,1.1,14,0.543026538609281,0.831742433700511,0.215112932759675,"N","N",472.126433310407,9
40,20,0,1.1,0.55,1.1,15,0.561203775845098,1.30961430006317,0.206247645740427,"N","N",35585600.1935763,9
40,20,0,1.1,0.55,1.1,16,0.861918075088371,1.58188537551931,0.259192744683094,"N","N",15034096.4568002,9
