"N_subj","N_obs","cell_1","cell_2","cell_3","cell_4","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta3","model_beta3_se","singular","conv_error","BF_GM","BF_GM_cat","BF_ME","BF_ME_cat"
40,20,0.5,0.5,0,0.4,0.35,-0.3,0.2,0.4,18,0.314742352074015,2.82607134176219,0.397691216906127,0.343867802363188,"N","N",1.35525012753299,5,"skip",NA
40,20,0.5,0.5,0,0.4,0.35,-0.3,0.2,0.4,19,0.330593867601195,2.82607134176219,0.319015681855981,0.347588191922159,"N","N",1.02489676988806,5,"skip",NA
40,20,0.5,0.5,0,0.4,0.35,-0.3,0.2,0.4,20,0.297703134372916,2.82607134176219,1.31039388828352,0.417738136109319,"N","N",30.952945638472,8,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,1,0.460678076090482,2.82607134176219,0.339182076315419,0.371564840946277,"N","N",0.858095737758966,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,2,0.339986445866562,2.82607134176219,0.49020949028932,0.429678547411184,"N","N",1.41708661443903,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,3,0.187536686197959,2.82607134176219,0.968230805221636,0.440282321820273,"N","N",3.89087636510995,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,4,0.370990859947472,2.82607134176219,0.369760069621597,0.398426057725592,"N","N",1.04849362660877,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,5,0.280497133142161,2.82607134176219,-0.237213009871157,0.329771761359344,"N","N",0.330044698609583,4,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,6,0.56542190520049,2.82607134176219,0.765111040202394,0.404334613591503,"N","N",3.17460000233701,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,7,0.394964112835432,2.82607134176219,-0.278096479339845,0.335546150813591,"N","N",0.234562627954017,4,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,8,0.373550684260284,2.82607134176219,0.325731097375576,0.445422801622453,"N","N",0.91714921836166,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,9,0.261313860457788,2.82607134176219,0.757983374605924,0.342853235205852,"Y","N",5.87101882424943,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,10,0.636419748572891,2.82607134176219,0.48365152780289,0.478261123146645,"N","N",0.911658304669814,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,11,0.423549956936377,2.82607134176219,0.907325393507397,0.427996654303454,"N","N",5.23608444055379,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,12,0.376203646663409,2.82607134176219,-0.200326585868661,0.351528926789589,"N","N",0.294320763224717,4,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,13,0.353389560441521,2.82607134176219,0.927618892114833,0.486441508719376,"N","N",3.66246990309178,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,14,0.438561261192534,2.82607134176219,0.208268967654254,0.364660877152017,"N","N",0.619298447750898,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,15,0.382127584585549,2.82607134176219,0.216201541745193,0.42871229085581,"N","N",0.722675316603285,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,16,0.31908366047158,2.82607134176219,0.745750519672217,0.398161729419451,"N","N",3.52715633284036,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,17,0.410123980550357,2.82607134176219,0.965663321563784,0.448034230325762,"N","N",5.55942631731016,6,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,18,0.497223076041302,2.82607134176219,0.651085611836757,0.497433197439582,"N","N",1.55952021923249,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,19,0.593659476715213,2.82607134176219,0.461108345866856,0.340844619003894,"N","N",1.1612107746096,5,"skip",NA
40,20,0.5,0.5,0,0.5,0.375,-0.25,0.25,0.5,20,0.378594241089409,2.82607134176219,0.156995892309945,0.348510575264136,"N","N",0.598213725969539,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,1,0.376441619264286,2.82607134176219,0.73420528710846,0.39243275275441,"N","N",3.48795744738242,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,2,0.239390120445473,2.82607134176219,0.661945172341965,0.351973956798206,"N","N",3.49668995953124,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,3,0.371697528077245,2.82607134176219,0.549800313374646,0.413702629145384,"N","N",1.67574281025983,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,4,0.314965607033657,2.82607134176219,0.358237282948629,0.31775355642789,"N","N",1.26064844822328,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,5,0.465409744605762,2.82607134176219,0.43283197454402,0.355043272327529,"N","N",1.18956652674138,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,6,0.289205368861044,2.82607134176219,-0.0978576560091937,0.385928781880847,"N","N",0.471647984298131,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,7,0.304690879120687,2.82607134176219,0.874490068965287,0.317286165342741,"Y","N",18.1656757297351,7,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,8,0.559113901474979,2.82607134176219,0.77786413107369,0.320801252854551,"N","N",8.27230588382827,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,9,0.331005058956022,2.82607134176219,-0.064168754001088,0.374331734210955,"N","N",0.437558802736961,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,10,0.271609766366028,2.82607134176219,0.34023152405278,0.362616384624112,"N","N",1.17766849240477,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,11,0.397602544329858,2.82607134176219,1.01251296670904,0.448711219489371,"N","N",6.59988326317209,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,12,0.312811946636038,2.82607134176219,0.5849899237697,0.431656283562711,"N","N",1.83426281262302,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,13,0.476436430201199,2.82607134176219,1.01610093637588,0.414222608358517,"N","N",9.87405776356892,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,14,0.297886178839758,2.82607134176219,-0.33006074875249,0.39659539450276,"Y","N",0.345381635167013,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,15,0.425369211099493,2.82607134176219,0.512484814214504,0.340633903336691,"N","N",1.81311094825479,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,16,0.35948385353553,2.82607134176219,1.86545194814158,0.372138407148134,"N","N",18456.2203574047,9,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,17,0.103978900962667,2.82607134176219,0.575233905301851,0.352346296798465,"N","N",1.93427436998368,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,18,0.529964417320406,2.82607134176219,1.02225982489395,0.42612712256446,"N","N",8.75184096648385,6,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,19,0.432518120121097,2.82607134176219,0.690807755820821,0.412176173027404,"N","N",2.52333943344658,5,"skip",NA
40,20,0.5,0.5,0,0.6,0.4,-0.2,0.3,0.6,20,0.313804270210118,2.82607134176219,0.716474416180978,0.37259996920268,"N","N",3.80348271327623,6,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,1,0.252962323229506,2.82607134176219,-0.232976541238835,0.398880221790838,"N","N",0.445755902827883,5,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,2,0.206584709387133,2.82607134176219,0.855024629814353,0.398465275770808,"N","N",4.28970272951275,6,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,3,0.377174951116636,2.82607134176219,0.785714409631304,0.356301914026378,"N","N",6.08179184557249,6,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,4,0.414336552697486,2.82607134176219,1.00685238650231,0.394635341125454,"N","N",12.0562503819828,7,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,5,0.194542226931816,2.82607134176219,0.356829107695879,0.369911328196694,"N","N",1.33262832820283,5,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,6,0.414911445030713,2.82607134176219,0.661173121002819,0.371610603077188,"Y","N",2.89933088864806,5,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,7,0.380714577994732,2.82607134176219,0.556188244944067,0.395071072254839,"N","N",1.79674909793054,5,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,8,0.447845127236765,2.82607134176219,1.24847319384062,0.390069901775979,"N","N",58.9621888073165,8,"skip",NA
40,20,0.5,0.5,0,0.7,0.425,-0.15,0.35,0.7,9,0.53288050249987,2.82607134176219,0.311221770402141,0.469539882802154,"N","N",0.706096680832339,5,"skip",NA
