"N_subj","N_obs","cell_1","cell_2","cell_3","cell_4","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta3","model_beta3_se","singular","conv_error","BF_GM","BF_GM_cat","BF_ME","BF_ME_cat"
40,20,0,0,0,0.1,0.025,0.05,0.05,0.1,16,-0.0155408457814258,0.112867692105948,-0.433537059349,0.358308727624835,"Y","N",0.918460332321572,5,0.730321761515958,5
40,20,0,0,0,0.1,0.025,0.05,0.05,0.1,17,-0.00234824735638169,-0.0658695529414048,0.226256953243115,0.409063303502397,"N","N",1.00503049429348,5,1.06043186930695,5
40,20,0,0,0,0.1,0.025,0.05,0.05,0.1,18,-0.172152999148217,-0.0358156426377364,0.209638756825073,0.427096656217085,"N","N",1.01385929139674,5,1.03003192962716,5
40,20,0,0,0,0.1,0.025,0.05,0.05,0.1,19,0.0537925665810083,0.358974619734151,-0.423213564879431,0.355050961905059,"N","N",0.741744527216761,5,0.398322111545259,5
40,20,0,0,0,0.1,0.025,0.05,0.05,0.1,20,0.0466300146913232,-0.174045494261372,-0.360794545566448,0.312777695777115,"Y","N",0.749956428447363,5,0.588731211739784,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,1,0.134040038909141,0.186779267150392,0.752396524309075,0.332577417666049,"N","N",3.92821852976162,6,2.79300794736308,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,2,0.0221235456197183,0.189688113279449,0.0464578218865825,0.359651670136604,"N","N",1.00514262756055,5,0.928844526272531,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,3,-0.0725077192433923,0.0401181118825762,0.214796264669055,0.389143883748508,"N","N",1.10032400449203,5,1.04121421184614,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,4,0.106452569085921,0.131027139328125,1.00197046989416,0.365015278835783,"N","N",4.11486897352964,6,2.37932589574662,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,5,0.0317580356525056,-0.022650918297023,-0.176101941302008,0.422315587813277,"N","N",0.941902355741406,5,0.980979152934963,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,6,0.201413656588358,0.115239077309877,0.312383209175163,0.495054931580395,"N","N",1.09980890598534,5,1.09572257373094,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,7,0.120257174222354,-0.30713163198036,-0.046325036706246,0.368517093282808,"N","N",0.793013597151529,5,0.721798146574054,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,8,0.0995202682951242,-0.125049425577929,0.650470763780396,0.363555879722489,"N","N",2.04449932790249,5,1.61350429046533,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,9,0.187101177814187,0.112854902251593,0.133280424435273,0.393243830939639,"N","N",0.882236702366633,5,1.03739652269318,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,10,0.149869475015939,0.194316257671931,0.0864508176424873,0.395547584639601,"N","N",0.888641352568955,5,0.97100561920932,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,11,-0.026274596850652,0.101435387989324,-0.0721046664879749,0.470605989093669,"N","N",0.980522075694514,5,0.952964733302271,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,12,0.093641463110378,0.210829833564001,-0.852459112834642,0.396843879612936,"N","N",0.493587116702597,5,0.459038083165752,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,13,0.0669243725444586,-0.100673077958667,0.0753951543699915,0.418341117130515,"N","N",0.995661557981303,5,1.00585024390228,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,14,-0.0892659490769139,0.0478744567830045,0.85462777627934,0.369519197286179,"Y","N",2.52092036150792,5,1.27921553084607,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,15,0.181659540460996,0.0545200578746017,0.492098955162075,0.408903828855552,"N","N",1.6227451469818,5,1.13096481600904,5
40,20,0,0,0,0.2,0.05,0.1,0.1,0.2,16,0.0980961677492909,-0.0924275207721136,0.578906643511864,0.419938852422748,"N","N",1.54616079604631,5,1.25875603064805,5
